#{"t_start": 1726666134.1977136, "env_id": "None"}
r,l,t
6.340613,5,106.473298
5.242754,5,106.768491
7.032722,5,106.969839
7.178592,5,107.172235
1.056846,6,107.414766
5.242754,5,107.616688
3.053233,5,107.81856
-8.191899,4,107.98013
5.208436,6,108.222208
3.053233,5,108.474671
5.183575,5,108.678641
5.183575,5,108.881505
2.260855,6,109.122051
6.340613,5,109.325324
7.032722,5,109.527196
5.183575,5,109.729068
5.183575,5,109.931463
7.032722,5,110.134689
5.183575,5,110.33805
7.032722,5,110.540107
7.032722,5,110.741751
7.178592,5,110.942603
5.776122,6,111.185604
7.178592,5,111.387114
5.242754,5,111.587966
6.340613,5,111.788854
6.340613,5,112.084557
6.340613,5,112.285569
7.178592,5,112.541045
5.242754,5,112.742395
5.183575,5,112.943301
7.032722,5,113.146454
3.053233,5,113.347359
3.053233,5,113.549236
5.242754,5,113.750595
5.242754,5,113.951959
3.053233,5,114.154851
7.032722,5,114.356231
-11.420708,1,114.396892
7.032722,5,114.599734
5.183575,5,114.80073
3.053233,5,115.001114
6.340613,5,115.204469
7.032722,5,115.406151
7.032722,5,115.606536
5.183575,5,115.809472
7.032722,5,116.010348
5.242754,5,116.213185
5.183575,5,116.415004
3.279078,7,116.749546
5.242754,5,116.953486
7.178592,5,117.154829
5.183575,5,117.45131
7.032722,5,117.652218
5.183575,5,117.854089
5.242754,5,118.054941
6.340613,5,118.257943
5.183575,5,118.460431
5.242754,5,118.66131
7.178592,5,118.863182
5.516985,6,119.106741
7.178592,5,119.308611
7.178592,5,119.510483
5.226974,7,119.792667
3.053233,5,119.994557
7.032722,5,120.195932
5.242754,5,120.3983
-1.341393,6,120.639852
5.242754,5,120.895591
7.178592,5,121.096996
5.242754,5,121.300105
5.242754,5,121.502678
6.340613,5,121.703557
5.242754,5,121.905381
7.032722,5,122.107323
3.053233,5,122.308175
7.032722,5,122.510096
6.340613,5,122.806068
6.340613,5,123.006971
6.340613,5,123.20884
3.053233,5,123.411208
5.242754,5,123.614568
5.183575,5,123.816907
6.340613,5,124.018865
7.032722,5,124.220241
3.053233,5,124.421973
6.340613,5,124.623654
7.178592,5,124.825531
5.242754,5,125.081391
7.178592,5,125.283242
6.340613,5,125.484185
7.455927,6,125.728215
7.178592,5,125.930555
5.183575,5,126.1309
6.340613,5,126.332765
7.032722,5,126.536691
5.242754,5,126.738672
7.032722,5,126.940543
7.178592,5,127.141493
7.178592,5,127.343363
7.032722,5,127.544785
6.340613,5,127.746167
5.183575,5,128.042266
-9.093841,6,128.284229
7.032722,5,128.486099
7.032722,5,128.687127
5.242754,5,128.888502
7.032722,5,129.143196
6.340613,5,129.345068
7.032722,5,129.545914
5.242754,5,129.747782
5.242754,5,129.948444
6.340613,5,130.151366
6.340613,5,130.352248
7.178592,5,130.555111
6.340613,5,130.757552
-7.588475,3,130.879071
3.053233,5,131.081934
3.053233,5,131.284303
5.242754,5,131.488683
7.032722,5,131.691523
9.236125,6,131.933074
5.242754,5,132.134423
5.776409,6,132.376387
6.340613,5,132.577756
5.242754,5,132.778329
7.032722,5,132.979663
7.032722,5,133.334881
5.242754,5,133.53882
5.226974,7,133.822707
7.178592,5,134.026823
7.178592,5,134.228695
6.340613,5,134.430027
7.178592,5,134.631894
6.340613,5,134.833773
7.032722,5,135.035516
5.183575,5,135.237387
7.178592,5,135.438764
5.242754,5,135.641133
7.178592,5,135.843002
3.053233,5,136.045371
7.178592,5,136.246943
7.178592,5,136.449283
5.242754,5,136.65001
5.242754,5,136.85089
3.053233,5,137.053769
6.340613,5,137.255626
5.242754,5,137.510783
6.340613,5,137.711663
5.242754,5,137.914527
7.032722,5,138.116867
10.949389,17,138.89798
5.183575,5,139.100856
7.178592,5,139.303327
7.032722,5,139.504206
6.340613,5,139.706078
7.178592,5,139.90795
5.776409,6,140.150027
4.879378,6,140.392113
3.254218,6,140.633194
5.242754,5,140.83457
6.340613,5,141.036937
7.178592,5,141.239341
5.183575,5,141.443182
9.574455,11,141.938996
3.053233,5,142.14066
6.340613,5,142.342025
7.032722,5,142.544392
3.053233,5,142.747263
3.053233,5,142.949157
6.340613,5,143.15036
5.183575,5,143.351336
7.178592,5,143.553208
7.032722,5,143.755079
7.178592,5,144.052589
6.340613,5,144.252971
9.236125,6,144.494444
7.032722,5,144.697774
6.340613,5,144.89916
0.080685,7,145.180842
6.340613,5,145.382714
4.879378,6,145.624667
7.178592,5,145.943476
4.428167,11,146.388832
5.242754,5,146.591801
6.340613,5,146.793631
5.242754,5,146.996003
3.053233,5,147.197938
3.254218,6,147.439024
3.053233,5,147.641858
5.242754,5,147.843805
10.441378,6,148.085856
7.032722,5,148.28718
5.183575,5,148.489084
7.400714,9,148.852653
5.242754,5,149.054988
5.183575,5,149.35338
5.242754,5,149.555199
9.236125,6,149.798208
9.236125,6,150.129528
7.178592,5,150.331882
5.242754,5,150.534401
6.340613,5,150.736792
5.242754,5,150.938174
5.427958,8,151.261041
7.032722,5,151.462906
7.032722,5,151.664779
-2.891863,9,152.026747
5.242754,5,152.229138
10.343138,6,152.471704
-7.649916,4,152.631884
7.032722,5,152.834279
5.183575,5,153.035655
8.266491,6,153.2782
5.242754,5,153.480567
7.032722,5,153.681451
7.178592,5,153.884466
7.032722,5,154.086303
7.032722,5,154.341161
5.242754,5,154.543037
5.242754,5,154.84172
5.242754,5,155.043124
5.183575,5,155.244997
5.242754,5,155.446366
5.242754,5,155.647719
7.032722,5,155.849619
7.178592,5,156.051959
5.242754,5,156.253364
5.242754,5,156.45488
6.340613,5,156.655759
6.340613,5,156.858645
7.032722,5,157.06054
9.574455,11,157.505144
5.183575,5,157.706451
5.242754,5,157.907851
7.400714,9,158.271362
9.236125,6,158.623891
6.340613,5,158.825139
7.032722,5,159.027084
5.242754,5,159.228463
5.183575,5,159.429837
5.242754,5,159.631217
6.340613,5,159.832594
7.178592,5,160.131172
11.748196,13,160.65285
11.748196,13,161.176123
5.242754,5,161.378906
7.178592,5,161.580721
5.516985,6,161.822274
7.032722,5,162.025662
6.340613,5,162.228596
5.242754,5,162.429971
5.183575,5,162.741416
8.266491,6,162.984691
7.178592,5,163.186065
7.032722,5,163.38744
6.340613,5,163.588877
9.236125,6,163.830429
5.242754,5,164.032769
7.178592,5,164.233663
7.032722,5,164.435006
7.178592,5,164.637396
7.032722,5,164.839703
0.983367,11,165.281283
7.032722,5,165.578962
7.400714,9,165.941531
10.343138,6,166.183545
-7.649916,4,166.345224
7.455927,6,166.587288
6.340613,5,166.859581
5.242754,5,167.061453
7.178592,5,167.261733
5.242754,5,167.463108
7.032722,5,167.664457
5.242754,5,167.865725
8.266491,6,168.107202
18.613063,27,169.196046
7.032722,5,169.397422
7.178592,5,169.598825
5.183575,5,169.801195
5.183575,5,170.001549
10.320502,9,170.365118
-4.900048,16,171.327727
18.613063,27,172.414967
16.963971,8,172.737863
3.053233,5,172.940727
13.704163,7,173.222501
7.032722,5,173.424362
11.290229,7,173.706091
15.02715,8,174.028496
7.178592,5,174.229869
12.131638,7,174.512141
6.340613,5,174.713021
8.266491,6,174.955041
16.963971,8,175.465763
4.635022,6,175.708336
7.455927,6,175.951865
5.183575,5,176.154196
10.343138,6,176.490568
7.178592,5,176.691916
13.704163,7,176.974556
10.441378,6,177.215466
44.551341,18,177.942024
12.131638,7,178.224274
7.178592,5,178.428633
-10.878943,1,178.469293
7.178592,5,178.671856
1.935187,9,179.036536
10.343138,6,179.277097
9.72828,7,179.809583
7.032722,5,180.010462
6.340613,5,180.214317
7.178592,5,180.416972
-10.878943,1,180.45718
16.545336,10,180.860893
-3.088204,6,181.102971
9.039195,7,181.387832
13.653554,7,181.669105
16.963971,8,182.085267
17.337704,9,182.447317
61.603538,23,183.376587
17.922663,9,183.739412
7.178592,5,184.192551
18.667626,18,184.922326
10.441378,6,185.166488
13.704163,7,185.448711
5.242754,5,185.651079
17.337704,9,186.014675
9.236125,6,186.256694
11.290229,7,186.538918
5.226974,7,186.821638
22.88678,27,188.008732
10.343138,6,188.249196
9.72828,7,188.781042
11.290229,7,189.065284
38.503866,16,189.709576
12.131638,7,189.991317
25.850439,26,191.037323
8.266491,6,191.279867
16.789546,14,191.84313
15.005331,10,192.245311
7.455927,6,192.486959
18.613063,27,193.918808
40.047275,17,194.606947
58.420638,27,195.702418
-3.088204,6,195.944468
9.236125,6,196.185903
13.704163,7,196.470111
12.131638,7,196.753005
12.131638,7,197.284339
58.459839,23,198.218529
31.132086,16,198.957132
68.451497,27,200.048903
6.340613,5,200.250802
5.183575,5,200.452674
16.545336,10,200.855397
16.966948,8,201.177463
8.266491,6,201.680527
35.295738,15,202.285414
-5.476175,6,202.527522
50.369342,26,203.576648
7.178592,5,203.778451
5.242754,5,203.979827
9.72828,7,204.356919
42.760247,25,205.365716
14.339346,27,206.700618
68.451497,27,207.787471
65.717503,25,208.795342
43.069232,16,209.440095
10.441378,6,209.681632
16.790486,10,210.430853
29.280305,18,211.155475
28.731569,27,212.240685
34.510401,17,212.926539
18.613063,27,214.017293
52.902972,26,215.318595
64.108869,27,216.502988
40.404077,22,217.393376
